Date,국내주식,글로벌 선진국 DM,글로벌 신흥국 EM,국내 국채(초장기),글로벌 IG 크레딧,사모주식 PE/VC,실물 인프라,사모대출 PD
2019-03-31,-0.021871069374397,0.0323509499308167,0.0287408518426266,0.0142232199628635,0.0470303120924535,0.0199083859880704,0.0392640580447649,0.0116707833286484
2019-04-30,0.0280875083866418,0.0595404663069303,0.0456124399639552,-0.0005034250742498,0.0260306566378902,0.0795656672386952,0.0368437231861216,0.0612823787491594
2019-05-31,-0.0747499084102784,-0.0338208614223097,-0.0496349159800413,0.0143905909056394,0.0424624943143538,-0.029555501098457,0.0079507524164943,-0.0091235615254077
2019-06-30,0.0551866011557058,0.033992047923659,0.0327008155149752,0.005674553450665,0.0039097050869154,0.0280402779906787,0.022118249598608,0.0093875938719476
2019-07-31,-0.0391963684786231,0.0311863994643872,-0.0053885049084128,0.0177740006616515,0.0243521495537921,0.0183334114144033,0.0007466748614641,0.0334638335050929
2019-08-31,-0.0298089644868618,-3.017964273255291e-05,-0.0162218691689303,0.0110186898964377,0.0621868032050625,0.0112843985595685,0.0271987701637941,0.0249439056009956
2019-09-30,0.0600966204001507,0.0171511498799459,0.0124966584000623,-0.0156281691031547,-0.0118755667995982,0.0180899916764529,0.0177716784228438,0.0198467543362537
2019-10-31,0.0109275660208987,-0.0071058848817689,0.00871914743393,-0.0222826403823834,-0.0274809483959557,-0.0063980457396883,-0.0172066561083823,-0.0395988558672023
2019-11-30,0.0014460888051819,0.0398075865864393,0.0104874791825186,0.0095435390990765,0.0162421118915723,0.0456248930745539,0.0037186557520587,0.0429678933765163
2019-12-31,0.0750901329770721,0.0123912777139199,0.0583927015076499,-0.0048677007614503,-0.012371863392796,0.0310490257269078,0.0222643369529684,-0.0032317991590218
2020-01-31,-0.0290952913445322,0.015697011535549,-0.0365381168787654,0.0120516012094606,0.0517207318038921,0.0290174162175633,0.0392521542425947,0.0308998868657657
2020-02-29,-0.0580289179323092,-0.0637756425110326,-0.0181505835686567,0.0208741260211589,0.0315133502646027,-0.0822972645739424,-0.0713518349154823,-0.0845725878489107
2020-03-31,-0.1141964515255225,-0.1227523825540576,-0.1497797765245702,-0.0200356069087462,-0.0543090889745454,-0.2678998459897368,-0.2190504045677401,-0.3758959990944418
2020-04-30,0.0899074845333265,0.0973794178747942,0.0630854620697725,0.0039209791131842,0.038245060830933,0.1303329919696936,0.0679721893076124,0.1895471252330554
2020-05-31,0.0369866913126675,0.073839702249258,0.0528730061295523,0.013112025166732,0.047611162801012,0.1061917316660572,0.0840870652575405,0.1410158324496027
2020-06-30,0.0483659804801945,-0.0065539930621432,0.0320436808644826,0.0008949630513703,-0.0113014579480125,0.0114174684579921,-0.0399779467481592,-0.0222417313917938
2020-07-31,0.0682093876925806,0.041131671330679,0.0744548970672915,0.0080472479583337,0.0233188067802205,0.0241650883355715,0.0145826933084605,-0.0146220236173613
2020-08-31,0.0272301564243822,0.0563583645414267,0.0202514724837181,-0.0176719379727308,-0.0260147553117154,0.0509858877921916,0.00681977296648,0.0366152532104315
2020-09-30,0.0110587490473232,-0.0430227396767939,-0.0199468798774971,0.0072932075969009,-0.0142982001294408,-0.0400220611048001,-0.0388435707222548,-0.0148095599420209
2020-10-31,-0.0288517699578383,-0.0618871981160212,-0.019228719287557,-0.0089642240441605,-0.0377651965294086,-0.0399474442663022,-0.0443612347073802,-0.0779473743541214
2020-11-30,0.1507962584114042,0.1033922553559592,0.0656060184494398,-0.0085583512406355,0.0145724248164318,0.136268994902301,0.1028602575900053,0.1942879844260457
2020-12-31,0.1388208422915604,0.0224668532986542,0.0539203175704918,-0.0046318763162519,-0.014735728494548,0.0721540698757807,0.0134132880066784,0.0074397994460653
2021-01-31,0.0423535669170933,0.0154329418290111,0.0563079273233997,-0.0028203283744415,0.0050601522123001,0.0276096697201611,-0.0014843949219117,0.0446907901012363
2021-02-28,0.0141036974859953,0.031237908097597,0.0140763958777059,-0.0143534250976111,-0.0166228128896848,0.0522554413776779,0.0146462323510643,0.1124382706392189
2021-03-31,0.0115093094550602,0.049151090152324,0.0044417098969271,-0.0058823456081187,-0.0031688054089682,0.0438101446369316,0.0607392597541718,0.0581620558935609
2021-04-30,0.0183263262532944,0.0195422965315903,-0.0109616046003441,-0.0041131077264865,-0.0124928631400174,0.0520756329383651,0.0113564579093465,0.036645806851888
2021-05-31,0.0109942638623326,0.021810009602313,0.0222010216383143,-0.0023911740505474,0.0118824969565898,0.0242910468201136,0.0129515236484261,0.0235890056718395
2021-06-30,0.0265434755145252,0.0318418911295304,0.0255239700580494,0.0083527376460803,0.0383341599268038,0.0127476321465729,-0.0046334815732603,0.0200302267142422
2021-07-31,-0.0308826122232527,0.0283089500063751,-0.0547612213888033,0.0190880951630452,0.0246054904716666,0.0630597139454953,0.0214009445684251,0.0173478859323388
2021-08-31,-0.0117690080225391,0.0457478863434337,0.0364985474414869,-0.0011309222253128,0.0169695932519762,0.0350488734302762,0.0344921684672192,0.0331149916735182
2021-09-30,-0.0426341056052909,-0.0240997016109734,-0.0206541764495185,-0.0271015421901436,0.0034497242580422,-0.0659896560886187,0.0054449904039712,0.0176204595790892
2021-10-31,-0.0320089272918537,0.040478682787542,-0.0063563764094088,0.0095279066515407,-0.0116737974550279,0.076298042800647,0.0231588695054578,0.0282265276527644
2021-11-30,-0.035930735835077,-0.0008625736956067,-0.0216467206444452,-0.006195963023405,0.0188093208181556,-0.0228959092069308,-0.0316542374269974,-0.0043635235305998
2021-12-31,0.0651885210919274,0.0394128708512475,0.0143461387495553,-0.0018849113749213,-0.0010547828508666,0.0186951474505563,0.0594205867581323,0.0238667723413617
2022-01-31,-0.0893008614534751,-0.0375277318135548,0.0147684762550359,-0.0271643549210113,-0.0214809573824019,-0.0723407748814263,0.0075115905292999,0.0373873881310538
2022-02-28,0.0097931186842956,-0.037281169481254,-0.0512198975255956,-0.0042557131483501,-0.0295155695606041,-0.0813649004842502,0.0109322737845694,-0.0089434349360509
2022-03-31,0.0129760960309726,0.0397749121843618,-0.0234441608335681,-0.0233185334242894,-0.01851802724125,0.0029254659468302,0.0673945627796579,0.029702677495655
2022-04-30,-0.0285176537113834,-0.0369865056870932,-0.0133885524141391,-0.0193459675864218,-0.019318761511178,-0.081003515436489,0.0095575051728997,0.0036385306899595
2022-05-31,-0.0019711330067767,-0.0240868610117794,-0.0224292337497363,-0.0036010676251869,-0.0102800409276405,-0.0137334833718502,0.0167598374279007,-0.0614140915911015
2022-06-30,-0.1288094595409125,-0.0374625090793688,-0.0012771422052978,-0.025377081549358,0.0148856217962429,-0.086467908997917,-0.0235120749027162,-0.0184676428606368
2022-07-31,0.0489069997058861,0.0758404317130243,-0.0085283236151464,0.0465941241615115,0.0391647504226002,0.1033559275735434,0.0298481933415961,0.0787093037140338
2022-08-31,-0.0047860992333116,-0.005221419467829,0.0286698770000728,-0.0459062180069423,-0.00367649437001,-0.0446170671433716,0.0196607079675665,0.040533564012527
2022-09-30,-0.1227119040131069,-0.039983183913359,-0.0629936520328663,-0.0306773007449466,-0.0041044800488286,-0.0957465970373225,-0.0638528042625059,-0.095985285629466
2022-10-31,0.0665637196496666,0.0683347250255812,-0.0256216331054383,-0.0030815253277356,-0.0133657430450772,0.0727670029716096,0.0472737524748858,0.1111222380370678
2022-11-30,0.0704154588858012,0.0018797985557217,0.0776117919199113,0.0514619881497302,-0.0057494457427781,0.0292819143840712,0.0135089264707843,-0.021458959802125
2022-12-31,-0.0773188514874947,-0.0934939319143659,-0.0742052573054093,-0.0113618462631459,-0.0638751516714162,-0.1094988627050538,-0.0802041539108265,-0.1026792454469674
2023-01-31,0.0889568841281984,0.0465882962514663,0.0663887995533942,0.0388170046065543,0.027600091870211,0.1076076534367416,0.0287668861521632,0.0579777610857272
2023-02-28,-0.007774985409049,0.042802156948061,-0.010490236073792,-0.0348135684491257,0.0258926606895864,0.0635204439675896,0.0319263226328137,0.0865958126463446
2023-03-31,0.0246043937448101,0.0152638614061371,0.0150667711733487,0.0384738651815095,0.0212732770726626,-0.0646812025450046,0.0083713959990323,-0.0621087415202065
2023-04-30,0.0116976490627183,0.0516938696808233,0.0244419123903416,-0.0003859285217699,0.0393214003468143,0.068845892420754,0.0605868807810496,0.0449228614908512
2023-05-31,0.0412261342437143,-0.0244223019578174,-0.0383046590780334,-0.0115048661320418,-0.0320639186449481,-0.0334741904152496,-0.0683589081327394,-0.0051587501361061
2023-06-30,-0.0002943067832518,0.0627183154760548,0.0465830831247038,-0.0135916235418914,0.0106061485803126,0.0493777561474946,0.0313617138512871,0.0474946134330598
2023-07-31,0.0153119837819191,-0.0072574815391421,0.0197956192180461,0.0007126521751341,-0.037787200530066,0.0238582033555758,-0.020689052742052,0.0156984799868673
2023-08-31,-0.0262470626700439,0.0168254990772489,-0.0291077520921543,-0.0044313862711909,0.0270193005374523,-0.001235806190144,-0.0117451488045398,0.0391402800412066
2023-09-30,-0.0208488876201229,-0.0260590177152282,-0.0129706194917917,-0.0150226718217697,-0.0174801945071227,-0.0104580458686071,-0.0294427970516043,0.0355561844785703
2023-10-31,-0.064363601267703,-0.0253048691504101,-0.0327801595830864,-0.0204970808879914,-0.0239599183019154,-0.0697143863774055,-0.0266370698142345,-0.0462113291022703
2023-11-30,0.1074692458392614,0.0427824521820621,0.0301844042758681,0.0547042410365659,0.0280966283059078,0.1310989271093639,0.0448580860271228,0.0186924260685941
2023-12-31,0.0652331395528524,0.041000668047191,0.0271968041004149,0.0419465218851484,0.0401892561590682,0.0979787445106505,0.0326656471725226,0.0329697149700671
2024-01-31,-0.0620852826048841,0.0473834215736439,-0.0088165513046156,-0.010945308396405,0.0335769244376067,0.0316644013588751,0.0011040560614643,0.0537075699844886
2024-02-29,0.0592667270510487,0.050631904599059,0.0469856686088563,-0.0084893831519243,-0.0143230734418063,0.0472119023901285,0.0110770552673118,0.0050956640111758
2024-03-31,0.0590206777368611,0.0457265892928553,0.0399070450003384,0.0064979703202512,0.0279143932842287,0.0455005640728767,0.0562317651551644,0.0508672111778785
2024-04-30,-0.0225059112392217,-0.0219370817714061,0.0161714135351072,-0.0179249208776461,-0.0146245439297773,-0.0231300876884577,0.0117729909479753,0.0312859301222807
2024-05-31,-0.0174623618418563,0.04773920618125,0.0202438697850311,0.0098994531521185,0.0228658189250803,0.0397796141726336,0.0664965665083765,0.040981826941951
2024-06-30,0.0703970407782503,0.0288544162701789,0.0346322169769097,0.0273395087123802,0.0142489491059325,-0.009011530149463,-0.0254976557077109,-0.0039882915790422
2024-07-31,-0.0069847181939706,0.0142855778014907,0.0059441047144039,0.0199030988717949,0.0238275309242337,0.0659292495237815,0.0422674442127288,-0.0023078766381183
2024-08-31,-0.0478689348424185,-0.009543377614394,-0.0271672622689178,-0.000438540277465,-0.0185674444171324,-0.0354075641815078,0.0068969478695519,-0.0493103543403709
2024-09-30,-0.0435262659345349,-0.0002975041216952,0.0387062330087435,0.0084820496186097,0.0015908310587016,0.0330132238302609,0.0217290217946586,-0.0105209675874937
2024-10-31,-0.0149112011687851,0.0315672220379414,0.020533640419653,-0.0073956101014652,0.0194301713871389,0.0383981779581064,0.0393650976347279,0.062913825826107
2024-11-30,-0.0423938827473036,0.0594016383364952,-0.0163726089793068,0.0319211079561125,0.0287851526200335,0.0763314687843261,0.0477416362370113,0.0536003293242941
2024-12-31,-0.0177696709329331,0.0232942038593979,0.035306795128897,-0.0222268941863494,0.0249951063643492,-0.0009559618091509,0.0043524978252051,0.0616104930880911
2025-01-31,0.046618051599762,0.0150670580808214,0.0036090175803602,0.0139723670413767,-0.0118332449900585,0.0492680984163957,-0.0002422242795827,0.0344541293839477
2025-02-28,0.010016456798505,0.0015563192485545,0.0172230658863312,0.0144937099288613,0.0295360090732288,-0.0346470769874389,0.0109820450452637,0.0079852687887085
2025-03-31,0.0025161252549881,-0.0297156763712811,0.0249770912987903,-0.0045041574314816,0.0087970650654849,-0.0481623496696899,0.036229076835913,-0.0321370254820023
2025-04-30,0.014796591292201,-0.0190366957092912,-0.0246936448164922,0.0207847682681336,-0.0286665052067328,-0.0327196318202619,0.004611715084777,-0.0916382271856289
2025-05-31,0.0649771402409968,0.0135972994962951,-0.0039359715654988,-0.0182838145094769,-0.0404717811417451,0.0002904256043028,0.001872052279376,0.0147660686057888
2025-06-30,0.1538463309092608,0.0399548938979004,0.0646952254754285,-0.001340412058292,0.0157442492587818,0.0530024453627917,0.0151908777358866,0.0036543787139151
2025-07-31,0.0576039963571031,0.0315861838817534,0.0279903379539876,0.0022605661883534,0.0202995864398312,0.032933857434132,0.0191460307719348,0.0430703043058999
2025-08-31,-0.0165054487615928,0.0219502635438593,0.0207911417079509,0.0034535733449521,0.0045510325668249,0.0218713908505863,0.0155470950122529,-0.0107395810554376
2025-09-30,0.102662115068441,0.0434198196944513,0.0825410366435708,-0.0089204680188627,0.0297517708220536,-0.0139456630605948,0.0236735218672343,-0.062049040285722
2025-10-31,0.2236213281579233,0.0370935544020463,0.0538524969202014,-0.0069453300459308,0.0191650829441607,-0.0144981265361612,0.0156462468995097,0.0030153475326131
2025-11-30,-0.0429099685062277,0.0297438451641123,0.0080629257997266,-0.0211961593503623,0.0358060582359041,0.015655536761495,0.0609065497293022,0.0484505472619625
2025-12-31,0.094249848526865,-0.0075245644885241,0.0051723419127227,-0.0006449391627355,-0.0233298451438701,0.0196308635639168,-0.0270362916159818,-0.0198531010138516
2026-01-31,0.2708148349992767,0.014282698802716,0.0733672128396618,-0.0154175272941871,-0.0029368914552292,0.0014885162084314,0.043026919927789,-0.018976555492465
2026-02-28,0.2175150156198251,0.0088883897272651,0.0615216619726635,0.0182812617067504,0.0163057511285986,-0.1045792238364721,0.0796901494432944,-0.0920289655207825
2026-03-31,-0.1985762655053378,-0.0015007260273577,-0.0394218699044418,-0.0305349128099478,0.0365722444192258,-0.006398670267962,0.022349730852321,0.0685309072583226
2026-04-30,0.3303651223692481,0.0711191790375711,0.1054160385747873,0.0002276867030965,-0.0161970872210889,0.0574095271121533,0.0034400346189711,0.0472998305794487
2026-05-31,0.3494320476945001,0.0481801858650516,0.077743676029915,-0.0066772896274376,0.0139873547737854,0.0063083091192992,-0.0229944991250389,-0.0344359308621019
2026-06-30,0.0279271715742766,0.0263539497351901,0.0335461838120803,0.0032083110533953,0.032221586813639,-0.0398823657686766,0.0455680484096321,0.0335065944463737
2026-07-31,-0.2131426401538266,-0.0752481946825062,-0.1367549072911989,-0.0097464402649813,-0.0992364686845596,-0.0130581943265217,-0.0756621824146088,-0.080125503305251
2026-08-31,-0.0110733321080683,-0.0046357165798018,0.013703578130936,-0.0003844675124952,-0.0267836333293179,0.0405546719259353,-0.0548448202445521,0.0561619300671751
