국내주식,글로벌 선진국 DM,글로벌 신흥국 EM,국내 국채(초장기),글로벌 IG 크레딧,사모주식 PE/VC,실물 인프라,사모대출 PD
-0.05258707788911683,0.024175495045859273,0.05129867110915186,0.029803041501468782,0.08170440716243206,0.05386559035898871,0.008374302104021923,0.09803451266495854
-0.05916135432363058,-0.0222350789079026,0.044234593826530014,0.011973377653875635,-0.012708789105609027,-0.03429378824430945,-0.013479121627398005,-0.011906823445435422
0.05135369573047607,0.09464397093162366,0.09408460776798921,0.03746596043252624,0.0922812922190081,0.09611573899497658,0.05611627671178027,0.16519182385100084
0.04410359775294391,0.02889228896109996,0.07512007500566253,0.04220994728594704,0.052992381553686047,0.012249058422943132,0.07226830850340817,0.03235297052774313
0.14593676663392868,0.07464084357560885,0.10809514878939464,0.03008166191758581,0.053060898798287445,0.11097616130151414,0.07606344116621064,0.07234499068821375
0.10172005624399934,0.11128207888732164,0.13975296548932672,0.03270438987748101,0.06269775209878091,0.13128295824089742,0.1574565611817971,0.1551973324196969
-0.008359814425290768,0.07427330919817766,0.09926164622917454,0.05445305795656261,0.11406656042687618,0.08273654042055462,0.0728454522027113,0.1258456450201837
0.062219427692026055,0.1071955876684561,0.1162617992281347,0.06311685188237111,0.07261992467440354,0.2022892991224855,0.1435668367010379,0.19123455364921005
0.06153415110108908,0.0675882710527895,0.11029233230983862,0.012483074742750275,0.06477730020343297,0.03455995679993716,0.02606491996367946,0.040714123753310696
0.025121598826362918,0.10174859325422192,0.10968341180248306,0.040774842030905666,0.11095048279249425,0.15622027967545896,0.09960386459298502,0.21094704234899891
-0.052342091549649,0.057739138925439255,0.06999222168459049,0.03596691755823578,0.06888141268520043,0.08506066078678702,0.1062575809170822,0.1313817381312474
0.12896618722638892,0.1382433826098759,0.14793010234721388,0.04225236290786347,0.08047724402367057,0.20033585556822076,0.13445027211483948,0.1972712284671566
0.13985817742755996,0.08809710441632786,0.1663140969898162,0.020312341229058593,0.03994482857694696,0.10444974488117828,0.0866843751459632,0.08676766201807071
0.010839667552099114,0.05504120465765284,0.03269611645405273,0.050490860444013366,0.06964045635746458,0.0939048366715622,0.08482819416073709,0.06252976243008859
0.14317134776467028,0.11077127721542199,0.12839442558110992,0.04291998428326307,0.053298647860151135,0.17427865893688685,0.10429210856106483,0.21763284813642247
0.006268118764157234,0.039152319395351264,0.08625438959015304,0.025935910251392753,0.006802113055793958,0.05136731565748718,0.05540907212091964,0.1180822976275918
-0.05617654149721214,0.027945780145643563,0.09060975204368935,0.025276270943083698,0.03739222242412925,0.015428697813003996,0.04335457854321423,0.07566002259830754
0.11856595624746666,0.11078286538400187,0.0843313562865069,0.032528184822515044,0.06358673351432531,0.1667460899978987,0.15745960160627787,0.2163658262544343
0.022696608707612483,0.08534333717983286,0.07641481274688193,0.03826217901877743,0.11937573900174053,0.09797701707511466,0.09305630089373737,0.14467563049500037
-0.04039988278033452,0.034618326719884004,0.03833928076665401,0.055778050520312206,0.07280556238621057,0.08259064179077735,0.07011533287087182,0.009723874290761811
0.11955987990102188,0.0815034414963454,0.06800134018264578,0.0453579523080188,0.0034360219152551677,0.131826345976812,0.0736985689877509,0.05917910008657641
0.1415083659149226,0.026033569407242614,0.10657456036761742,0.0341153299174902,0.03232170488821555,-0.0002249175236498785,0.08384979587820138,0.03241144058486953
0.037404734549555015,0.04617729805600428,0.12577503809141782,0.051600620307836395,0.058485571454430785,0.025662440104167822,0.08888511204342686,0.02839844130774316
0.11766659483453769,0.07471040241302487,0.12372640659440351,0.02106612147875036,0.07478373083117636,0.05681905547904738,0.11711406344101949,0.13777905832337647
0.04444558581936571,0.02627998617916373,0.040941393765446595,0.033389723889608175,0.04286368081903442,0.060679524848944115,0.02072748404502754,0.010475444790688113
0.18749568671208994,0.08121289701884309,0.13694915252483994,0.046566286667020784,0.09856663928699205,0.09798787328987596,0.08502703934361565,0.12598520859873022
0.2430001468607452,0.10041902989684393,0.10330487318203302,0.04278252605867822,0.034761739749577074,0.13487197142737334,0.07529450337451107,0.10422272982428232
0.08555537310767145,0.05823832951865731,0.0864415679696228,-0.017404732223157644,0.010218342644743472,0.02815531690791577,0.08954856257064941,0.10193325716622163
0.17854364865469435,0.04380952093956744,0.08503068032372499,0.02980656081732791,0.014005575320123004,0.0710072678068456,0.04769643477188974,0.12094381655813335
0.04183728382759235,0.09509133726392896,0.0723176833497389,0.029299238397954907,0.059604666406314566,0.08203803237895604,0.09113249487776928,0.15390509824431636
0.038682319453175795,0.07296878056846867,0.08502278373330649,0.03140800901775057,0.05799931530701599,0.11082072597510524,0.03961359319846777,0.0808846872340283
